;JOGO;TIMESTEPS;TIME;STATES;REWARDS;STATES_REWARDS;TOTAL REWARDS;Vtable;Qtable
0;0;249;3.6450066566467285;[(0, 0), (0, 1), (1, 1), (0, 1), (1, 1), (1, 0), (2, 0), (2, 0), (2, 1), (3, 1), (3, 0), (3, 1), (3, 2), (3, 1), (3, 2), (3, 1), (3, 2), (4, 2), (4, 1), (4, 0), (4, 0), (4, 0), (4, 1), (4, 1), (4, 0), (4, 0), (3, 0), (2, 0), (2, 1), (2, 0), (3, 0), (2, 0), (2, 0), (2, 1), (2, 0), (3, 0), (3, 0), (4, 0), (4, 0), (4, 0), (4, 1), (4, 0), (4, 1), (4, 0), (4, 1), (4, 2), (4, 1), (4, 1), (4, 0), (4, 0), (3, 0), (3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (1, 1), (1, 2), (1, 2), (0, 2), (0, 1), (0, 2), (0, 3), (0, 2), (0, 1), (0, 2), (0, 1), (0, 2), (0, 3), (0, 3), (0, 2), (0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (3, 3), (4, 3), (4, 2), (4, 3), (4, 4), (4, 4), (4, 4), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (4, 4), (4, 3), (4, 2), (4, 1), (3, 1), (3, 2), (3, 2), (3, 3), (4, 3), (4, 4), (4, 4), (4, 3), (4, 4), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 3), (4, 2), (3, 2), (4, 2), (4, 1), (3, 1), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (3, 3), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 2), (3, 2), (4, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (3, 3), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 2), (4, 3), (4, 4), (3, 4), (3, 4), (3, 3), (3, 2), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 4), (4, 3), (4, 4), (4, 3), (4, 3), (3, 3), (4, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 4), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 4), (4, 4), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (2, 3), (2, 4)];[0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0, 0.4476691271293582, 0, 0, 0, 0, 0.42572888554743776, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.23767002100285348, 0.4235279774270849, 0.419292697652814, 0, 0, 0.4068392852398278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.20131980658078266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.041769864836602576];[((0, 0), 0.0), ((0, 1), 0.0), ((1, 1), 0.0), ((0, 1), 0), ((1, 1), 0), ((1, 0), 0.0), ((2, 0), 0.0), ((2, 0), 0), ((2, 1), 0.0), ((3, 1), 0.0), ((3, 0), 0.0), ((3, 1), 0), ((3, 2), 0.4476691271293582), ((3, 1), 0), ((3, 2), 0), ((3, 1), 0), ((3, 2), 0), ((4, 2), 0.42572888554743776), ((4, 1), 0.0), ((4, 0), 0.0), ((4, 0), 0), ((4, 0), 0), ((4, 1), 0), ((4, 1), 0), ((4, 0), 0), ((4, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 1), 0), ((2, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 0), 0), ((2, 1), 0), ((2, 0), 0), ((3, 0), 0), ((3, 0), 0), ((4, 0), 0), ((4, 0), 0), ((4, 0), 0), ((4, 1), 0), ((4, 0), 0), ((4, 1), 0), ((4, 0), 0), ((4, 1), 0), ((4, 2), 0), ((4, 1), 0), ((4, 1), 0), ((4, 0), 0), ((4, 0), 0), ((3, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 1), 0), ((1, 1), 0), ((1, 2), 0.0), ((1, 1), 0), ((1, 2), 0), ((1, 2), 0), ((0, 2), 0.0), ((0, 1), 0), ((0, 2), 0), ((0, 3), 0.0), ((0, 2), 0), ((0, 1), 0), ((0, 2), 0), ((0, 1), 0), ((0, 2), 0), ((0, 3), 0), ((0, 3), 0), ((0, 2), 0), ((0, 3), 0), ((0, 2), 0), ((1, 2), 0), ((1, 3), 0.0), ((2, 3), 0.23767002100285348), ((3, 3), 0.4235279774270849), ((4, 3), 0.419292697652814), ((4, 2), 0), ((4, 3), 0), ((4, 4), 0.4068392852398278), ((4, 4), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 2), 0), ((4, 1), 0), ((3, 1), 0), ((3, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 1), 0), ((3, 1), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((3, 4), 0.20131980658078266), ((3, 3), 0), ((4, 3), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 2), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 4), 0), ((3, 3), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((2, 4), 0.041769864836602576)];2.603817665416761;{0: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 1: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.06818067690829491, 4: 0.022887126800015443}, 2: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.045092599290384804, 4: 0.035276391460706914}, 3: {0: 0.0, 1: 0.0475340042005707, 2: 0.08470559548541699, 3: 0.03648804884995193, 4: 0.03373794036027362}, 4: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.02725757530845697, 4: 0.02983306516137609}};{'up': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.016177697650802635, (3, 3): 0.01609406314222923, (3, 4): 0.0, (4, 0): 0.0, (4, 1): 0.022887126800015443, (4, 2): 0.035276391460706914, (4, 3): 0.03373794036027362, (4, 4): 0.0065650408476928285}, 'down': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0475340042005707, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.08470559548541699, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.03589456266640201, (3, 3): 0.03648804884995193, (3, 4): 0.005668282380661457, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.012417113166912915, (4, 3): 0.02164274873773288, (4, 4): 0.0067129183931586}, 'left': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.02783239543806103, (3, 3): 0.014824523417030857, (3, 4): 0.02725757530845697, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.0023528370042555993, (4, 3): 0.012083453285382425, (4, 4): 0.02983306516137609}, 'right': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.008353972967320515, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.06818067690829491, (3, 2): 0.045092599290384804, (3, 3): 0.034063872569425876, (3, 4): 0.002787884816364093, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.006618847453579196, (4, 3): 0.029997980041303326, (4, 4): 0.02268965104151481}}
1;1;203;2.46901798248291;[(0, 0), (0, 1), (0, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 2), (3, 2), (3, 1), (3, 2), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 3), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (3, 4), (3, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (3, 4), (3, 3), (3, 4), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (4, 3), (4, 4), (4, 4), (4, 3), (4, 2), (4, 2), (3, 2), (3, 3), (4, 3), (4, 4), (4, 3), (3, 3), (3, 4), (3, 3), (2, 3), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (4, 3), (4, 3), (4, 4), (3, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (3, 3), (4, 3), (4, 4), (3, 4), (3, 4), (3, 3), (2, 3), (3, 3), (2, 3), (3, 3), (3, 4), (3, 3), (2, 3), (1, 3), (2, 3), (3, 3), (2, 3), (3, 3), (2, 3), (3, 3), (3, 4), (3, 3), (2, 3), (3, 3), (4, 3), (4, 4), (4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (3, 3), (2, 3), (1, 3), (2, 3), (3, 3), (2, 3), (3, 3), (2, 3), (3, 3), (2, 3), (3, 3), (3, 4), (3, 3), (2, 3), (3, 3), (2, 3), (2, 4)];[0.0, 0.0, 0.0, 0.0, 0.0, 0.480298005, 0.8558910449099999, 0.8473321344609, 0, 0, 0.8221655227352768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2994780032330805, 0.2964832232007497, 0.0, 0, 0, 0, 0, 0, 0, 0.49244097815168514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06631993905469105];[((0, 0), 0.0), ((0, 1), 0.0), ((0, 2), 0.0), ((0, 3), 0.0), ((1, 3), 0.0), ((2, 3), 0.480298005), ((3, 3), 0.8558910449099999), ((4, 3), 0.8473321344609), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0.8221655227352768), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 2), 0.2994780032330805), ((3, 2), 0.2964832232007497), ((3, 1), 0.0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0.49244097815168514), ((3, 3), 0), ((4, 3), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((4, 3), 0), ((4, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((1, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0), ((4, 3), 0), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((1, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((3, 3), 0), ((2, 3), 0), ((2, 4), 0.06631993905469105)];4.160408850746383;{0: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 1: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.06311213539180904, 4: 0.022887126800015443}, 2: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08804902745281556, 4: 0.08791789598405982}, 3: {0: 0.009031460798108432, 1: 0.14875733201094227, 2: 0.12854659742435018, 3: 0.12714954164551426, 4: 0.08283831346419443}, 4: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.10599607025588469, 4: 0.08707518312043608}};{'up': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0518920613870284, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.016177697650802635, (3, 3): 0.12714954164551426, (3, 4): 0.0, (4, 0): 0.0, (4, 1): 0.022887126800015443, (4, 2): 0.08791789598405982, (4, 3): 0.07304689007762812, (4, 4): 0.08707518312043608}, 'down': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.009031460798108432, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.14875733201094227, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.12854659742435018, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.03589456266640201, (3, 3): 0.08362718176515781, (3, 4): 0.021172441323301178, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.027052133042286153, (4, 3): 0.07317140073958926, (4, 4): 0.022381713977847634}, 'left': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.03522024496302486, (3, 3): 0.014824523417030857, (3, 4): 0.10599607025588469, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.0023528370042555993, (4, 3): 0.08053293766075895, (4, 4): 0.08246766536563392}, 'right': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.019947166184794623, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.06311213539180904, (3, 2): 0.08804902745281556, (3, 3): 0.06989868310313806, (3, 4): 0.039939470029385776, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.006618847453579196, (4, 3): 0.08283831346419443, (4, 4): 0.03483574105046755}}
