;JOGO;TIMESTEPS;TIME;STATES;REWARDS;STATES_REWARDS;TOTAL REWARDS;Vtable;Qtable
0;0;246;3.748276948928833;[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1), (1, 1), (1, 2), (1, 1), (1, 2), (1, 2), (1, 2), (1, 2), (1, 2), (1, 3), (1, 2), (0, 2), (0, 2), (0, 3), (0, 2), (0, 1), (0, 1), (0, 0), (1, 0), (2, 0), (3, 0), (3, 0), (2, 0), (2, 1), (3, 1), (4, 1), (3, 1), (2, 1), (1, 1), (0, 1), (0, 0), (0, 1), (0, 2), (0, 2), (0, 2), (1, 2), (1, 3), (1, 2), (1, 2), (1, 1), (0, 1), (0, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0), (2, 0), (2, 1), (2, 0), (1, 0), (1, 0), (1, 1), (1, 0), (2, 0), (2, 0), (3, 0), (2, 0), (2, 0), (3, 0), (4, 0), (4, 0), (4, 0), (3, 0), (2, 0), (3, 0), (2, 0), (2, 0), (3, 0), (2, 0), (2, 0), (1, 0), (0, 0), (0, 0), (1, 0), (0, 0), (0, 1), (0, 2), (0, 2), (0, 2), (0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (2, 4), (3, 4), (2, 4), (1, 4), (2, 4), (3, 4), (2, 4), (3, 4), (2, 4), (3, 4), (2, 4), (3, 4), (2, 4), (3, 4), (2, 4), (3, 4), (2, 4), (1, 4), (1, 4), (2, 4), (3, 4), (2, 4), (2, 4), (3, 4), (2, 4), (3, 4), (3, 4), (2, 4), (3, 4), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 2), (3, 1), (3, 2), (3, 1), (4, 1), (3, 1), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 2), (3, 2), (3, 2), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 2), (4, 2), (3, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 1), (3, 1), (4, 1), (4, 2), (3, 2), (4, 2), (3, 2), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (4, 2), (3, 2), (4, 2), (4, 2), (3, 2), (4, 2), (4, 1), (4, 2), (3, 2), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (3, 1), (3, 2), (4, 2), (3, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 1), (4, 2), (4, 3), (3, 3), (3, 2), (4, 2), (3, 2), (4, 2), (3, 2), (4, 2), (4, 3), (3, 3), (4, 3), (4, 4), (4, 4), (3, 4), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 2), (4, 2), (3, 2), (3, 3), (4, 3), (3, 3), (4, 3), (3, 3), (3, 2), (3, 3), (4, 3), (4, 3), (4, 3), (3, 3), (2, 3)];[0.0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0.20034232647577027, 0.3570100257798226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2694423521810982, 0.2667479286592872, 0, 0, 0, 0.14235388663659773, 0, 0, 0, 0, 0, 0, 0.13268312487385267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10062709418121961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0430484467536322];[((0, 0), 0.0), ((0, 0), 0), ((0, 0), 0), ((0, 0), 0), ((0, 0), 0), ((0, 1), 0.0), ((1, 1), 0.0), ((1, 2), 0.0), ((1, 1), 0), ((1, 2), 0), ((1, 2), 0), ((1, 2), 0), ((1, 2), 0), ((1, 2), 0), ((1, 3), 0.0), ((1, 2), 0), ((0, 2), 0.0), ((0, 2), 0), ((0, 3), 0.0), ((0, 2), 0), ((0, 1), 0), ((0, 1), 0), ((0, 0), 0), ((1, 0), 0.0), ((2, 0), 0.0), ((3, 0), 0.0), ((3, 0), 0), ((2, 0), 0), ((2, 1), 0.0), ((3, 1), 0.0), ((4, 1), 0.0), ((3, 1), 0), ((2, 1), 0), ((1, 1), 0), ((0, 1), 0), ((0, 0), 0), ((0, 1), 0), ((0, 2), 0), ((0, 2), 0), ((0, 2), 0), ((1, 2), 0), ((1, 3), 0), ((1, 2), 0), ((1, 2), 0), ((1, 1), 0), ((0, 1), 0), ((0, 1), 0), ((1, 1), 0), ((0, 1), 0), ((0, 0), 0), ((1, 0), 0), ((2, 0), 0), ((2, 0), 0), ((2, 1), 0), ((2, 0), 0), ((1, 0), 0), ((1, 0), 0), ((1, 1), 0), ((1, 0), 0), ((2, 0), 0), ((2, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 0), 0), ((3, 0), 0), ((4, 0), 0.0), ((4, 0), 0), ((4, 0), 0), ((3, 0), 0), ((2, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 0), 0), ((3, 0), 0), ((2, 0), 0), ((2, 0), 0), ((1, 0), 0), ((0, 0), 0), ((0, 0), 0), ((1, 0), 0), ((0, 0), 0), ((0, 1), 0), ((0, 2), 0), ((0, 2), 0), ((0, 2), 0), ((0, 1), 0), ((0, 1), 0), ((0, 2), 0), ((0, 3), 0), ((0, 4), 0.0), ((1, 4), 0.0), ((1, 4), 0), ((2, 4), 0.20034232647577027), ((3, 4), 0.3570100257798226), ((2, 4), 0), ((1, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((1, 4), 0), ((1, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0.2694423521810982), ((4, 3), 0.2667479286592872), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0.14235388663659773), ((3, 1), 0), ((3, 2), 0), ((3, 1), 0), ((4, 1), 0), ((3, 1), 0), ((3, 2), 0), ((4, 2), 0.13268312487385267), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 1), 0), ((3, 1), 0), ((4, 1), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 1), 0), ((4, 2), 0), ((3, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 1), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 1), 0), ((4, 2), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((4, 2), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0.10062709418121961), ((4, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((4, 2), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((3, 3), 0), ((4, 3), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((2, 3), 0.0430484467536322)];1.5122551855412805;{0: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 1: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0025382699887116656, 4: 0.005905504540953274}, 2: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.01612612216223925, 4: 0.012189599715402068}, 3: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.02384408078053245, 4: 0.023701348156556522}, 4: {0: 0.0, 1: 0.0439583866474593, 2: 0.03573105539635768, 3: 0.04803002029837231, 4: 0.010238809382881731}};{'up': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.014758425835857153, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.009318243818538982, (3, 3): 0.008609689350726441, (3, 4): 0.03500506462788352, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.012189599715402068, (4, 3): 0.023701348156556522, (4, 4): 0.010238809382881731}, 'down': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0439583866474593, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.03573105539635768, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.01212002147670098, (3, 3): 0.02384408078053245, (3, 4): 0.0, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.0037485456182939185, (4, 3): 0.01137689009531974, (4, 4): 0.0}, 'left': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.0, (3, 3): 0.018207256510295255, (3, 4): 0.04803002029837231, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.001185657226542169, (4, 3): 0.002459741921169524, (4, 4): 0.0}, 'right': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.008668019110993736, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.007226670887130024, (3, 0): 0.0, (3, 1): 0.0025382699887116656, (3, 2): 0.01612612216223925, (3, 3): 0.0, (3, 4): 0.006673403846738181, (4, 0): 0.0, (4, 1): 0.005905504540953274, (4, 2): 0.011982233123000674, (4, 3): 0.020125418836243924, (4, 4): 0.0}}
1;1;195;2.076784610748291;[(0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 2), (0, 3), (0, 3), (0, 2), (0, 2), (0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 1), (2, 1), (1, 1), (0, 1), (0, 2), (0, 2), (1, 2), (1, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0), (4, 0), (4, 0), (3, 0), (3, 1), (3, 2), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (4, 3), (3, 3), (3, 4), (2, 4), (3, 4), (2, 4), (3, 4), (3, 4), (2, 4), (3, 4), (2, 4), (2, 4), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (2, 3), (1, 3), (0, 3), (1, 3), (2, 3), (1, 3), (0, 3), (0, 3), (0, 2), (0, 3), (0, 3), (0, 2), (0, 3), (0, 3), (0, 3), (0, 4), (0, 3), (0, 4), (1, 4), (1, 3), (0, 3), (1, 3), (0, 3), (0, 3), (0, 2), (0, 3), (0, 3), (0, 3), (0, 2), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (3, 4), (3, 3), (3, 4), (3, 3), (3, 4), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (2, 4), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (3, 4), (3, 3), (2, 3), (1, 3), (1, 4), (1, 4), (2, 4), (3, 4), (3, 3), (4, 3), (4, 3), (3, 3), (3, 4), (2, 4), (3, 4), (3, 3), (3, 2), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 4), (3, 3), (4, 3), (3, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 2), (3, 2), (3, 2), (3, 3), (3, 4), (2, 4), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 4), (3, 3), (4, 3), (3, 3), (3, 2), (3, 3), (3, 4), (3, 3), (4, 3), (4, 4)];[0.0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0.35527661363614604, 0.6331029254996122, 0.6267718962446162, 0, 0.6142991355093482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.308645070471144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24741932980010348, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0952307298825137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12937044343826232];[((0, 0), 0.0), ((0, 1), 0.0), ((0, 1), 0), ((0, 1), 0), ((0, 1), 0), ((0, 1), 0), ((0, 1), 0), ((0, 2), 0.0), ((0, 3), 0.0), ((0, 3), 0), ((0, 2), 0), ((0, 2), 0), ((0, 1), 0), ((0, 0), 0), ((1, 0), 0.0), ((1, 1), 0.0), ((2, 1), 0.0), ((2, 1), 0), ((2, 1), 0), ((1, 1), 0), ((0, 1), 0), ((0, 2), 0), ((0, 2), 0), ((1, 2), 0.0), ((1, 2), 0), ((1, 2), 0), ((1, 2), 0), ((1, 1), 0), ((2, 1), 0), ((3, 1), 0.0), ((3, 0), 0.0), ((4, 0), 0.0), ((4, 0), 0), ((3, 0), 0), ((3, 1), 0), ((3, 2), 0.35527661363614604), ((3, 3), 0.6331029254996122), ((4, 3), 0.6267718962446162), ((3, 3), 0), ((3, 4), 0.6142991355093482), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((2, 4), 0.308645070471144), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((2, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((2, 3), 0.24741932980010348), ((1, 3), 0.0), ((0, 3), 0), ((1, 3), 0), ((2, 3), 0), ((1, 3), 0), ((0, 3), 0), ((0, 3), 0), ((0, 2), 0), ((0, 3), 0), ((0, 3), 0), ((0, 2), 0), ((0, 3), 0), ((0, 3), 0), ((0, 3), 0), ((0, 4), 0.0), ((0, 3), 0), ((0, 4), 0), ((1, 4), 0.0), ((1, 3), 0), ((0, 3), 0), ((1, 3), 0), ((0, 3), 0), ((0, 3), 0), ((0, 2), 0), ((0, 3), 0), ((0, 3), 0), ((0, 3), 0), ((0, 2), 0), ((0, 1), 0), ((0, 0), 0), ((0, 0), 0), ((0, 0), 0), ((0, 0), 0), ((0, 0), 0), ((0, 1), 0), ((0, 2), 0), ((0, 3), 0), ((0, 4), 0), ((1, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((2, 3), 0), ((1, 3), 0), ((1, 4), 0), ((1, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((3, 2), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((2, 3), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 2), 0.0952307298825137), ((4, 2), 0), ((3, 2), 0), ((3, 2), 0), ((3, 3), 0), ((3, 4), 0), ((2, 4), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((3, 3), 0), ((3, 2), 0), ((3, 3), 0), ((3, 4), 0), ((3, 3), 0), ((4, 3), 0), ((4, 4), 0.12937044343826232)];3.0101161444817466;{0: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.00048227129785521645, 4: 0.0}, 1: {0: 0.0, 1: 0.0, 2: 0.00048227129785521645, 3: 0.076149901929024, 4: 0.005905504540953274}, 2: {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.11258182258959046, 4: 0.034790724098638454}, 3: {0: 0.0015868977579732808, 1: 0.008894474733662233, 2: 0.014138177688334821, 3: 0.07994630136717631, 4: 0.08030362238838572}, 4: {0: 0.01503376823343108, 1: 0.05072068082687501, 2: 0.07636330513579097, 3: 0.07962049083548622, 4: 0.010238809382881731}};{'up': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.014758425835857153, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.032493639381147986, (3, 3): 0.036077835161985185, (3, 4): 0.0714593003431378, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.034790724098638454, (4, 3): 0.08030362238838572, (4, 4): 0.010238809382881731}, 'down': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.01503376823343108, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.05072068082687501, (2, 0): 0.0, (2, 1): 0.00048227129785521645, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.07636330513579097, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.01212002147670098, (3, 3): 0.07960473251970414, (3, 4): 0.0, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.005314860440561528, (4, 3): 0.04178885899895847, (4, 4): 0.0}, 'left': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.0, (1, 4): 0.0, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.0, (2, 4): 0.0, (3, 0): 0.0, (3, 1): 0.0, (3, 2): 0.0, (3, 3): 0.05663914233348226, (3, 4): 0.07962049083548622, (4, 0): 0.0, (4, 1): 0.0, (4, 2): 0.001185657226542169, (4, 3): 0.023329963459364753, (4, 4): 0.0}, 'right': {(0, 0): 0.0, (0, 1): 0.0, (0, 2): 0.0, (0, 3): 0.0015868977579732808, (0, 4): 0.0, (1, 0): 0.0, (1, 1): 0.0, (1, 2): 0.0, (1, 3): 0.008894474733662233, (1, 4): 0.015828890022457222, (2, 0): 0.0, (2, 1): 0.0, (2, 2): 0.0, (2, 3): 0.014138177688334821, (2, 4): 0.016832078286492722, (3, 0): 0.00048227129785521645, (3, 1): 0.076149901929024, (3, 2): 0.11258182258959046, (3, 3): 0.07994630136717631, (3, 4): 0.03355039876700275, (4, 0): 0.0, (4, 1): 0.005905504540953274, (4, 2): 0.011982233123000674, (4, 3): 0.043919797539395136, (4, 4): 0.0}}
